login_timestamp,avg_users_before,avg_users_after
1531086263,1.0,0.0
1531089234,1.0,0.0
1531095938,1.0,0.0
1531100909,1.0,0.0
1531102057,1.0,0.0
1531105288,1.0,0.0
1531121670,1.0,0.0
1531122481,1.0,0.0
1531122899,1.0,0.0
1531124900,1.0,0.0
1531127137,1.0,0.0
1531127952,1.0,0.0
1531134389,1.0,0.0
1531136345,1.0,0.0
1531141892,1.0,0.0
1531143695,1.0,0.0
1531144378,1.0,0.0
1531144421,1.0,0.0
1531145128,1.0,0.0
1531158227,1.0,0.0
1531160039,1.0,0.0
1531167410,1.0,0.0
1531168313,1.0,0.0
1531169406,1.0,0.0
1531171909,1.0,0.0
1531172860,1.0,0.0
1531172992,1.0,0.0
1531178468,1.0,0.0
1531187788,1.0,0.0
1531198661,1.0,0.0
1531213245,1.0,0.0
1531221728,1.0,0.0
1531221906,1.0,0.0
1531225980,1.0,0.0
1531234094,1.0,0.0
1531235246,1.0,0.0
1531239105,1.0,0.0
1531244302,1.0,0.0
1531247458,1.0,0.0
1531250903,1.0,0.0
1531254322,1.0,0.0
1531255177,1.0,0.0
1531264259,1.0,0.0
1531265643,1.0,0.0
1531269041,1.0,0.0
1531277203,1.0,0.0
1531278304,1.0,0.0
1531281516,1.0,0.0
1531285902,1.0,0.0
1531295722,1.0,0.0
1531296601,1.0,0.0
1531309137,1.0,0.0
1531314889,1.0,0.0
1531315928,1.0,0.0
1531319563,1.0,0.0
1531322206,1.0,0.0
1531326175,1.0,0.0
1531332881,1.0,0.0
1531345693,1.0,0.0
1531349057,1.0,0.0
1531350852,1.0,0.0
1531355058,1.0,0.0
1531356739,1.0,0.0
1531365250,1.0,0.0
1531366328,1.0,0.0
1531368785,1.0,0.0
1531369522,1.0,0.0
1531370666,1.0,0.0
1531373050,1.0,0.0
1531375316,1.0,0.0
1531375560,1.0,0.0
1531378351,1.0,0.0
1531379240,1.0,0.0
1531385067,1.0,0.0
1531385760,1.0,0.0
1531387155,1.0,0.0
1531389708,1.0,0.0
1531403185,1.0,0.0
1531404043,1.0,0.0
1531411980,1.0,0.0
1531413942,1.0,0.0
1531422749,1.0,0.0
1531423859,1.0,0.0
1531425866,1.0,0.0
1531426444,1.0,0.0
1531429089,1.0,0.0
1531436511,1.0,0.0
1531443543,1.0,0.0
1531460604,1.0,0.0
1531466680,1.0,0.0
1531467960,1.0,0.0
1531483768,1.0,0.0
1531484718,1.0,0.0
1531490787,1.0,0.0
1531493685,1.0,0.0
1531502085,1.0,0.0
1531504197,1.0,0.0
1531504964,1.0,0.0
1531513819,1.0,0.0
1531533368,1.0,0.0
1531534143,1.0,0.0
1531536879,1.0,0.0
1531538817,1.0,0.0
1531545425,1.0,0.0
1531559107,1.0,0.0
1531564998,1.0,0.0
1531565482,1.0,0.0
1531568482,1.0,0.0
1531579359,1.0,0.0
1531582483,1.0,0.0
1531590763,1.0,0.0
1531595610,1.0,0.0
1531598683,1.0,0.0
1531600945,1.0,0.0
1531603518,1.0,0.0
1531614806,1.0,0.0
1531615024,1.0,0.0
1531617032,1.0,0.0
1531623096,1.0,0.0
1531637413,1.0,0.0
1531649273,1.0,0.0
1531650157,1.0,0.0
1531653577,1.0,0.0
1531659317,1.0,0.0
1531660712,1.0,0.0
1531661336,1.0,0.0
1531661683,1.0,0.0
1531667131,1.0,0.0
1531678103,1.0,0.0
1531683083,1.0,0.0
1531683284,1.0,0.0
1531685620,1.0,0.0
1531689288,1.0,0.0
1531694389,1.0,0.0
1531696558,1.0,0.0
1531711674,1.0,0.0
1531712031,1.0,0.0
1531721350,1.0,0.0
1531732903,1.0,0.0
1531741994,1.0,0.0
1531750878,1.0,0.0
1531754095,1.0,0.0
1531754295,1.0,0.0
1531761253,1.0,0.0
1531764232,1.0,0.0
1531767820,1.0,0.0
1531771493,1.0,0.0
1531772590,1.0,0.0
1531786697,1.0,0.0
1531795779,1.0,0.0
1531805452,1.0,0.0
1531806881,1.0,0.0
1531808225,1.0,0.0
1531818486,1.0,0.0
1531818768,1.0,0.0
1531822917,1.0,0.0
1531836715,1.0,0.0
1531838718,1.0,0.0
1531839540,1.0,0.0
1531857679,1.0,0.0
1531860861,1.0,0.0
1531873873,1.0,0.0
1531876701,1.0,0.0
1531882135,1.0,0.0
1531886566,1.0,0.0
1531893818,1.0,0.0
1531894229,1.0,0.0
1531899516,1.0,0.0
1531899767,1.0,0.0
1531904551,1.0,0.0
1531908975,1.0,0.0
1531909777,1.0,0.0
1531910687,1.0,0.0
1531912437,1.0,0.0
1531913009,1.0,0.0
1531914348,1.0,0.0
1531926039,1.0,0.0
1531928678,1.0,0.0
1531934199,1.0,0.0
1531941058,1.0,0.0
1531949645,1.0,0.0
1531953450,1.0,0.0
1531960456,1.0,0.0
1531965384,1.0,0.0
1531975906,1.0,0.0
1531980586,1.0,0.0
1531981497,1.0,0.0
1531992478,1.0,0.0
1531993063,1.0,0.0
1531995120,1.0,0.0
1532010998,1.0,0.0
1532014096,1.0,0.0
1532023355,1.0,0.0
1532024815,1.0,0.0
1532028368,1.0,0.0
1532028582,1.0,0.0
1532030912,1.0,0.0
1532031084,1.0,0.0
1532032462,1.0,0.0
1532034072,1.0,0.0
1532044060,1.0,0.0
1532045950,1.0,0.0
1532046980,1.0,0.0
1532053311,1.0,0.0
1532053899,1.0,0.0
1532059808,1.0,0.0
1532070835,1.0,0.0
1532090552,1.0,0.0
1532097015,1.0,0.0
1532098392,1.0,0.0
1532099803,1.0,0.0
1532101054,1.0,0.0
1532109536,1.0,0.0
1532114292,1.0,0.0
1532114332,1.0,0.0
1532114610,1.0,0.0
1532116472,1.0,0.0
1532120083,1.0,0.0
1532122342,1.0,0.0
1532126698,1.0,0.0
1532128323,1.0,0.0
1532129400,1.0,0.0
1532132649,1.0,0.0
1532142601,1.0,0.0
1532144200,1.0,0.0
1532144752,1.0,0.0
1532146483,1.0,0.0
1532153006,1.0,0.0
1532187977,1.0,0.0
1532221990,1.0,0.0
1532223637,1.0,0.0
1532224199,1.0,0.0
1532225265,1.0,0.0
1532225686,1.0,0.0
1532232303,1.0,0.0
1532236429,1.0,0.0
1532244376,1.0,0.0
1532246961,1.0,0.0
1532248009,1.0,0.0
1532254132,1.0,0.0
1532258632,1.0,0.0
1532259706,1.0,0.0
1532265506,1.0,0.0
1532270986,1.0,0.0
1532286532,1.0,0.0
1532293281,1.0,0.0
1532297094,1.0,0.0
1532303398,1.0,0.0
1532311177,1.0,0.0
1532313170,1.0,0.0
1532320327,1.0,0.0
1532324851,1.0,0.0
1532330483,1.0,0.0
1532331783,1.0,0.0
1532338876,1.0,0.0
1532339918,1.0,0.0
1532342084,1.0,0.0
1532346252,1.0,0.0
1532352263,1.0,0.0
1532365800,1.0,0.0
1532370892,1.0,0.0
1532377818,1.0,0.0
1532385543,1.0,0.0
1532396634,1.0,0.0
1532407171,1.0,0.0
1532411491,1.0,0.0
1532421515,1.0,0.0
1532425617,1.0,0.0
1532430375,1.0,0.0
1532435963,1.0,0.0
1532444299,1.0,0.0
1532446608,1.0,0.0
1532449760,1.0,0.0
1532455711,1.0,0.0
1532455957,1.0,0.0
1532464018,1.0,0.0
1532470358,1.0,0.0
1532471090,1.0,0.0
1532477305,1.0,0.0
1532477875,1.0,0.0
1532485279,1.0,0.0
1532493202,1.0,0.0
1532497267,1.0,0.0
1532499476,1.0,0.0
1532499630,1.0,0.0
1532504605,1.0,0.0
1532514956,1.0,0.0
1532519717,1.0,0.0
1532532053,1.0,0.0
1532534813,1.0,0.0
1532545367,1.0,0.0
1532562542,1.0,0.0
1532575718,1.0,0.0
1532576737,1.0,0.0
1532579794,1.0,0.0
1532615034,1.0,0.0
1532617614,1.0,0.0
1532624067,1.0,0.0
1532629836,1.0,0.0
1532637764,1.0,0.0
1532646036,1.0,0.0
1532650053,1.0,0.0
1532652042,1.0,0.0
1532660393,1.0,0.0
1532664454,1.0,0.0
1532664465,1.0,0.0
1532678434,1.0,0.0
1532682230,1.0,0.0
1532693173,1.0,0.0
1532709547,1.0,0.0
1532710420,1.0,0.0
1532715549,1.0,0.0
1532719000,1.0,0.0
1532720845,1.0,0.0
1532725401,1.0,0.0
1532727609,1.0,0.0
1532729476,1.0,0.0
1532738436,1.0,0.0
1532740372,1.0,0.0
1532742242,1.0,0.0
1532744174,1.0,0.0
1532761892,1.0,0.0
1532766762,1.0,0.0
1532768536,1.0,0.0
1532774523,1.0,0.0
1532784671,1.0,0.0
1532785901,1.0,0.0
1532790752,1.0,0.0
1532792457,1.0,0.0
1532793434,1.0,0.0
1532800231,1.0,0.0
1532804843,1.0,0.0
1532805422,1.0,0.0
1532810055,1.0,0.0
1532817318,1.0,0.0
1532818198,1.0,0.0
1532819096,1.0,0.0
1532821551,1.0,0.0
1532823031,1.0,0.0
1532823281,1.0,0.0
1532830576,1.0,0.0
1532834873,1.0,0.0
1532847935,1.0,0.0
1532849338,1.0,0.0
1532850513,1.0,0.0
1532851903,1.0,0.0
1532852463,1.0,0.0
1532860905,1.0,0.0
1532861586,1.0,0.0
1532864402,1.0,0.0
1532864872,1.0,0.0
1532871612,1.0,0.0
1532872341,1.0,0.0
1532877132,1.0,0.0
1532877671,1.0,0.0
1532880127,1.0,0.0
1532885045,1.0,0.0
1532896013,1.0,0.0
1532901100,1.0,0.0
1532904559,1.0,0.0
1532911657,1.0,0.0
1532912217,1.0,0.0
1532923502,1.0,0.0
1532925680,1.0,0.0
1532929556,1.0,0.0
1532930289,1.0,0.0
1532932405,1.0,0.0
1532932473,1.0,0.0
1532936863,1.0,0.0
1532940030,1.0,0.0
1532941659,1.0,0.0
1532941842,1.0,0.0
1532944420,1.0,0.0
1532947645,1.0,0.0
1532956181,1.0,0.0
1532959278,1.0,0.0
1532960332,1.0,0.0
1532974807,1.0,0.0
1532976859,1.0,0.0
1532986434,1.0,0.0
1532987605,1.0,0.0
1532990306,1.0,0.0
1532999875,1.0,0.0
1533005413,1.0,0.0
1533010834,1.0,0.0
1533031620,1.0,0.0
1533032848,1.0,0.0
1533039663,1.0,0.0
1533040054,1.0,0.0
1533042925,1.0,0.0
1533045191,1.0,0.0
1533051191,1.0,0.0
1533055733,1.0,0.0
1533057548,1.0,0.0
1533059837,1.0,0.0
1533061687,1.0,0.0
1533063413,1.0,0.0
1533067502,1.0,0.0
1533072504,1.0,0.0
1533075829,1.0,0.0
1533075940,1.0,0.0
1533084370,1.0,0.0
1533086454,1.0,0.0
1533086846,1.0,0.0
1533089154,1.0,0.0
1533091308,1.0,0.0
1533093604,1.0,0.0
1533094557,1.0,0.0
1533111773,1.0,0.0
1533114471,1.0,0.0
1533116929,1.0,0.0
1533130417,1.0,0.0
1533130976,1.0,0.0
1533132001,1.0,0.0
1533140545,1.0,0.0
1533147903,1.0,0.0
1533166678,1.0,0.0
1533173525,1.0,0.0
1533175254,1.0,0.0
1533201034,1.0,0.0
1533203966,1.0,0.0
1533208595,1.0,0.0
1533208753,1.0,0.0
1533214101,1.0,0.0
1533215752,1.0,0.0
1533217914,1.0,0.0
1533240015,1.0,0.0
1533241590,1.0,0.0
1533242251,1.0,0.0
1533253545,1.0,0.0
1533259158,1.0,0.0
1533259667,1.0,0.0
1533272063,1.0,0.0
1533282054,1.0,0.0
1533309255,1.0,0.0
1533318643,1.0,0.0
1533323878,1.0,0.0
1533324154,1.0,0.0
1533325746,1.0,0.0
1533329722,1.0,0.0
1533332833,1.0,0.0
1533335200,1.0,0.0
1533339631,1.0,0.0
1533341204,1.0,0.0
1533342022,1.0,0.0
1533345338,1.0,0.0
1533349856,1.0,0.0
1533352144,1.0,0.0
1533354826,1.0,0.0
1533359445,1.0,0.0
1533360052,1.0,0.0
1533360743,1.0,0.0
1533362827,1.0,0.0
1533387453,1.0,0.0
1533388886,1.0,0.0
1533390567,1.0,0.0
1533397246,1.0,0.0
1533401736,1.0,0.0
1533409468,1.0,0.0
1533417164,1.0,0.0
1533419648,1.0,0.0
1533421307,1.0,0.0
1533424935,1.0,0.0
1533430894,1.0,0.0
1533436533,1.0,0.0
1533440670,1.0,0.0
1533445833,1.0,0.0
1533449325,1.0,0.0
1533454482,1.0,0.0
1533458394,1.0,0.0
1533459956,1.0,0.0
1533467671,1.0,0.0
1533469079,1.0,0.0
1533469998,1.0,0.0
1533470658,1.0,0.0
1533477630,1.0,0.0
1533481201,1.0,0.0
1533482384,1.0,0.0
1533482839,1.0,0.0
1533493321,1.0,0.0
1533493502,1.0,0.0
1533516701,1.0,0.0
1533517884,1.0,0.0
1533519297,1.0,0.0
1533541879,1.0,0.0
1533546847,1.0,0.0
1533548412,1.0,0.0
1533559791,1.0,0.0
1533566065,1.0,0.0
1533566545,1.0,0.0
1533568179,1.0,0.0
1533574227,1.0,0.0
1533579452,1.0,0.0
1533582837,1.0,0.0
1533586422,1.0,0.0
1533587189,1.0,0.0
1533590388,1.0,0.0
1533591256,1.0,0.0
1533591681,1.0,0.0
1533598724,1.0,0.0
1533601050,1.0,0.0
1533601726,1.0,0.0
1533605845,1.0,0.0
1533612906,1.0,0.0
1533631613,1.0,0.0
1533632015,1.0,0.0
1533639591,1.0,0.0
1533651105,1.0,0.0
1533652823,1.0,0.0
1533662194,1.0,0.0
1533664055,1.0,0.0
1533666183,1.0,0.0
1533667957,1.0,0.0
1533681894,1.0,0.0
1533685465,1.0,0.0
1533685817,1.0,0.0
1533695475,1.0,0.0
1533695543,1.0,0.0
1533707625,1.0,0.0
1533716314,1.0,0.0
1533724381,1.0,0.0
1533725442,1.0,0.0
1533731409,1.0,0.0
1533748259,1.0,0.0
1533748510,1.0,0.0
1533755516,1.0,0.0
1533757176,1.0,0.0
1533762043,1.0,0.0
1533762178,1.0,0.0
1533762472,1.0,0.0
1533763447,1.0,0.0
1533775932,1.0,0.0
1533778227,1.0,0.0
1533785219,1.0,0.0
1533794644,1.0,0.0
1533795431,1.0,0.0
1533796443,1.0,0.0
1533798255,1.0,0.0
1533799359,1.0,0.0
1533802186,1.0,0.0
1533805217,1.0,0.0
1533813042,1.0,0.0
1533816389,1.0,0.0
1533833164,1.0,0.0
1533839141,1.0,0.0
1533855425,1.0,0.0
1533861933,1.0,0.0
1533869462,1.0,0.0
1533871583,1.0,0.0
1533872624,1.0,0.0
1533878503,1.0,0.0
1533879502,1.0,0.0
1533883525,1.0,0.0
1533889282,1.0,0.0
1533891714,1.0,0.0
1533898347,1.0,0.0
1533898667,1.0,0.0
1533915929,1.0,0.0
1533923449,1.0,0.0
1533925254,1.0,0.0
1533927536,1.0,0.0
1533954607,1.0,0.0
1533956623,1.0,0.0
1533964055,1.0,0.0
1533965445,1.0,0.0
1533965453,1.0,0.0
1533966630,1.0,0.0
1533967711,1.0,0.0
1533969636,1.0,0.0
1533970737,1.0,0.0
1533976588,1.0,0.0
1533978831,1.0,0.0
1533986800,1.0,0.0
1533989942,1.0,0.0
1533990741,1.0,0.0
1534001839,1.0,0.0
1534005176,1.0,0.0
1534009258,1.0,0.0
1534009943,1.0,0.0
1534012641,1.0,0.0
1534014171,1.0,0.0
1534016123,1.0,0.0
1534019084,1.0,0.0
1534019477,1.0,0.0
1534024212,1.0,0.0
1534025402,1.0,0.0
1534041713,1.0,0.0
1534043440,1.0,0.0
1534067823,1.0,0.0
1534068132,1.0,0.0
1534075473,1.0,0.0
1534082071,1.0,0.0
1534093911,1.0,0.0
1534099901,1.0,0.0
1534100190,1.0,0.0
1534103234,1.0,0.0
1534105205,1.0,0.0
1534117132,1.0,0.0
1534124588,1.0,0.0
1534125478,1.0,0.0
1534139207,1.0,0.0
1534149678,1.0,0.0
1534152714,1.0,0.0
1534154219,1.0,0.0
1534156060,1.0,0.0
1534163733,1.0,0.0
1534174875,1.0,0.0
1534174919,1.0,0.0
1534175622,1.0,0.0
1534186243,1.0,0.0
1534186964,1.0,0.0
1534190441,1.0,0.0
1534195106,1.0,0.0
1534222392,1.0,0.0
1534223768,1.0,0.0
1534228002,1.0,0.0
1534230022,1.0,0.0
1534230819,1.0,0.0
1534236804,1.0,0.0
1534237781,1.0,0.0
1534243478,1.0,0.0
1534244423,1.0,0.0
1534252691,1.0,0.0
1534254550,1.0,0.0
1534255193,1.0,0.0
1534258878,1.0,0.0
1534262634,1.0,0.0
1534265065,1.0,0.0
1534265263,1.0,0.0
1534271546,1.0,0.0
1534273435,1.0,0.0
1534285590,1.0,0.0
1534288013,1.0,0.0
1534289393,1.0,0.0
1534300580,1.0,0.0
1534304908,1.0,0.0
1534315539,1.0,0.0
1534328605,1.0,0.0
1534332955,1.0,0.0
1534349839,1.0,0.0
1534352012,1.0,0.0
1534355433,1.0,0.0
1534358808,1.0,0.0
1534369540,1.0,0.0
1534375061,1.0,0.0
1534383996,1.0,0.0
1534384331,1.0,0.0
1534386468,1.0,0.0
1534389030,1.0,0.0
1534390210,1.0,0.0
1534402978,1.0,0.0
1534404921,1.0,0.0
1534407974,1.0,0.0
1534408986,1.0,0.0
1534413184,1.0,0.0
1534413790,1.0,0.0
1534414014,1.0,0.0
1534417275,1.0,0.0
1534423254,1.0,0.0
1534429077,1.0,0.0
1534431622,1.0,0.0
1534450259,1.0,0.0
1534456765,1.0,0.0
1534457624,1.0,0.0
1534459591,1.0,0.0
1534471712,1.0,0.0
1534472019,1.0,0.0
1534484016,1.0,0.0
1534485419,1.0,0.0
1534490624,1.0,0.0
1534497196,1.0,0.0
1534500684,1.0,0.0
1534502355,1.0,0.0
1534505185,1.0,0.0
1534512993,1.0,0.0
1534513265,1.0,0.0
1534519310,1.0,0.0
1534525058,1.0,0.0
1534526410,1.0,0.0
1534526716,1.0,0.0
1534532340,1.0,0.0
1534538354,1.0,0.0
1534545242,1.0,0.0
1534547159,1.0,0.0
1534549092,1.0,0.0
1534549769,1.0,0.0
1534553109,1.0,0.0
1534554358,1.0,0.0
1534561539,1.0,0.0
1534565295,1.0,0.0
1534570730,1.0,0.0
1534578001,1.0,0.0
1534579696,1.0,0.0
1534606426,1.0,0.0
1534617661,1.0,0.0
1534626088,1.0,0.0
1534627465,1.0,0.0
1534631024,1.0,0.0
1534633794,1.0,0.0
1534642979,1.0,0.0
1534655963,1.0,0.0
1534660908,1.0,0.0
1534662059,1.0,0.0
1534667496,1.0,0.0
1534679641,1.0,0.0
1534681155,1.0,0.0
1534687174,1.0,0.0
1534689897,1.0,0.0
1534691197,1.0,0.0
1534705358,1.0,0.0
1534712146,1.0,0.0
1534719543,1.0,0.0
1534722958,1.0,0.0
1534728597,1.0,0.0
1534729425,1.0,0.0
1534729819,1.0,0.0
1534732415,1.0,0.0
1534733772,1.0,0.0
1534736270,1.0,0.0
1534742921,1.0,0.0
1534745204,1.0,0.0
1534747863,1.0,0.0
1534749118,1.0,0.0
1534780365,1.0,0.0
1534783640,1.0,0.0
1534788116,1.0,0.0
1534790255,1.0,0.0
1534791384,1.0,0.0
1534793137,1.0,0.0
1534796752,1.0,0.0
1534805362,1.0,0.0
1534807348,1.0,0.0
1534812822,1.0,0.0
1534819660,1.0,0.0
1534820389,1.0,0.0
1534822715,1.0,0.0
1534826725,1.0,0.0
1534832190,1.0,0.0
1534832393,1.0,0.0
1534833311,1.0,0.0
1534834043,1.0,0.0
1534834337,1.0,0.0
1534834540,1.0,0.0
1534835594,1.0,0.0
1534836540,1.0,0.0
1534842651,1.0,0.0
1534843976,1.0,0.0
1534847833,1.0,0.0
1534849030,1.0,0.0
1534862995,1.0,0.0
1534865217,1.0,0.0
1534865447,1.0,0.0
1534872054,1.0,0.0
1534874325,1.0,0.0
1534874447,1.0,0.0
1534878286,1.0,0.0
1534878946,1.0,0.0
1534880674,1.0,0.0
1534882877,1.0,0.0
1534886076,1.0,0.0
1534891407,1.0,0.0
1534891577,1.0,0.0
1534892822,1.0,0.0
1534896901,1.0,0.0
1534903054,1.0,0.0
1534908182,1.0,0.0
1534910099,1.0,0.0
1534918529,1.0,0.0
1534919978,1.0,0.0
1534932026,1.0,0.0
1534954008,1.0,0.0
1534956786,1.0,0.0
1534963654,1.0,0.0
1534965018,1.0,0.0
1534975442,1.0,0.0
1535005100,1.0,0.0
1535005360,1.0,0.0
1535006785,1.0,0.0
1535007579,1.0,0.0
1535008730,1.0,0.0
1535010025,1.0,0.0
1535010139,1.0,0.0
1535015847,1.0,0.0
1535031439,1.0,0.0
1535038357,1.0,0.0
1535043145,1.0,0.0
1535047733,1.0,0.0
1535058217,1.0,0.0
1535060371,1.0,0.0
1535068181,1.0,0.0
1535078866,1.0,0.0
1535102579,1.0,0.0
1535105956,1.0,0.0
1535111708,1.0,0.0
1535116005,1.0,0.0
1535117319,1.0,0.0
1535121533,1.0,0.0
1535123732,1.0,0.0
1535125060,1.0,0.0
1535137638,1.0,0.0
1535146706,1.0,0.0
1535160417,1.0,0.0
1535169223,1.0,0.0
1535172491,1.0,0.0
1535172865,1.0,0.0
1535173879,1.0,0.0
1535185795,1.0,0.0
1535190101,1.0,0.0
1535191070,1.0,0.0
1535193369,1.0,0.0
1535202624,1.0,0.0
1535215866,1.0,0.0
1535226025,1.0,0.0
1535232489,1.0,0.0
1535233458,1.0,0.0
1535236169,1.0,0.0
1535243938,1.0,0.0
1535245722,1.0,0.0
1535246679,1.0,0.0
1535247822,1.0,0.0
1535252245,1.0,0.0
1535257751,1.0,0.0
1535260437,1.0,0.0
1535262254,1.0,0.0
1535262983,1.0,0.0
1535267936,1.0,0.0
1535272909,1.0,0.0
1535273970,1.0,0.0
1535281431,1.0,0.0
1535295262,1.0,0.0
1535308801,1.0,0.0
1535318277,1.0,0.0
1535324958,1.0,0.0
1535334816,1.0,0.0
1535361007,1.0,0.0
1535363605,1.0,0.0
1535365238,1.0,0.0
1535367065,1.0,0.0
1535372495,1.0,0.0
1535379383,1.0,0.0
1535400055,1.0,0.0
1535405240,1.0,0.0
1535411532,1.0,0.0
1535411859,1.0,0.0
1535412104,1.0,0.0
1535412623,1.0,0.0
1535420057,1.0,0.0
1535445075,1.0,0.0
1535449336,1.0,0.0
1535451420,1.0,0.0
1535452891,1.0,0.0
1535460488,1.0,0.0
1535462299,1.0,0.0
1535472918,1.0,0.0
1535482051,1.0,0.0
1535484840,1.0,0.0
1535485510,1.0,0.0
1535490218,1.0,0.0
1535505435,1.0,0.0
1535510813,1.0,0.0
1535514475,1.0,0.0
1535518417,1.0,0.0
1535518936,1.0,0.0
1535525845,1.0,0.0
1535531733,1.0,0.0
1535536801,1.0,0.0
1535541027,1.0,0.0
1535556700,1.0,0.0
1535581851,1.0,0.0
1535588674,1.0,0.0
1535592831,1.0,0.0
1535593928,1.0,0.0
1535595905,1.0,0.0
1535613380,1.0,0.0
1535615598,1.0,0.0
1535616785,1.0,0.0
1535618512,1.0,0.0
1535621925,1.0,0.0
1535623298,1.0,0.0
1535624216,1.0,0.0
1535631990,1.0,0.0
1535635809,1.0,0.0
1535640740,1.0,0.0
1535661406,1.0,0.0
1535675257,1.0,0.0
1535676768,1.0,0.0
1535679977,1.0,0.0
1535684675,1.0,0.0
1535685849,1.0,0.0
1535689295,1.0,0.0
1535689972,1.0,0.0
1535698836,1.0,0.0
1535702267,1.0,0.0
1535703534,1.0,0.0
1535711298,1.0,0.0
1535714859,1.0,0.0
1535717290,1.0,0.0
1535728114,1.0,0.0
1535733559,1.0,0.0
1535746460,1.0,0.0
1535752682,1.0,0.0
1535760412,1.0,0.0
1535774108,1.0,0.0
1535780378,1.0,0.0
1535792433,1.0,0.0
1535795140,1.0,0.0
1535804561,1.0,0.0
1535805024,1.0,0.0
1535807836,1.0,0.0
1535812196,1.0,0.0
1535818490,1.0,0.0
1535821928,1.0,0.0
1535833231,1.0,0.0
1535836696,1.0,0.0
1535840363,1.0,0.0
1535841875,1.0,0.0
1535842837,1.0,0.0
1535845285,1.0,0.0
1535845826,1.0,0.0
1535846999,1.0,0.0
1535847755,1.0,0.0
1535850088,1.0,0.0
1535852050,1.0,0.0
1535857173,1.0,0.0
1535871892,1.0,0.0
1535879183,1.0,0.0
1535880162,1.0,0.0
1535892986,1.0,0.0
1535896512,1.0,0.0
1535904768,1.0,0.0
1535905516,1.0,0.0
1535906527,1.0,0.0
1535918938,1.0,0.0
1535923605,1.0,0.0
1535924299,1.0,0.0
1535924907,1.0,0.0
1535925222,1.0,0.0
1535931879,1.0,0.0
1535948123,1.0,0.0
1535978037,1.0,0.0
1535978140,1.0,0.0
1535982714,1.0,0.0
1535989549,1.0,0.0
1535994525,1.0,0.0
1536000391,1.0,0.0
1536004125,1.0,0.0
1536006465,1.0,0.0
1536012942,1.0,0.0
1536046738,1.0,0.0
1536046957,1.0,0.0
1536052189,1.0,0.0
1536054644,1.0,0.0
1536055305,1.0,0.0
1536061472,1.0,0.0
1536072828,1.0,0.0
1536078249,1.0,0.0
1536110691,1.0,0.0
1536112175,1.0,0.0
1536117283,1.0,0.0
1536123818,1.0,0.0
1536124448,1.0,0.0
1536124826,1.0,0.0
1536127149,1.0,0.0
1536139216,1.0,0.0
1536147623,1.0,0.0
1536153268,1.0,0.0
1536155175,1.0,0.0
1536157457,1.0,0.0
1536159562,1.0,0.0
1536163975,1.0,0.0
1536169168,1.0,0.0
1536179518,1.0,0.0
1536184408,1.0,0.0
1536184755,1.0,0.0
1536187731,1.0,0.0
1536189294,1.0,0.0
1536189963,1.0,0.0
1536200291,1.0,0.0
1536207958,1.0,0.0
1536215974,1.0,0.0
1536216070,1.0,0.0
1536221930,1.0,0.0
1536230298,1.0,0.0
1536251844,1.0,0.0
1536267977,1.0,0.0
1536276909,1.0,0.0
1536277200,1.0,0.0
1536281543,1.0,0.0
1536284427,1.0,0.0
1536290846,1.0,0.0
1536295564,1.0,0.0
1536298922,1.0,0.0
1536299333,1.0,0.0
1536302758,1.0,0.0
1536303044,1.0,0.0
1536313662,1.0,0.0
1536326489,1.0,0.0
1536339619,1.0,0.0
1536342932,1.0,0.0
1536370728,1.0,0.0
1536378924,1.0,0.0
1536379754,1.0,0.0
1536383784,1.0,0.0
1536394518,1.0,0.0
1536394781,1.0,0.0
1536395251,1.0,0.0
1536397541,1.0,0.0
1536398416,1.0,0.0
1536401968,1.0,0.0
1536404845,1.0,0.0
1536411261,1.0,0.0
1536415369,1.0,0.0
1536427107,1.0,0.0
1536434276,1.0,0.0
1536434391,1.0,0.0
1536436440,1.0,0.0
1536454198,1.0,0.0
1536454944,1.0,0.0
1536456702,1.0,0.0
1536458542,1.0,0.0
1536460818,1.0,0.0
1536462499,1.0,0.0
1536462712,1.0,0.0
1536466844,1.0,0.0
1536489386,1.0,0.0
1536495123,1.0,0.0
1536496084,1.0,0.0
1536503680,1.0,0.0
1536506641,1.0,0.0
1536527972,1.0,0.0
1536535909,1.0,0.0
1536540920,1.0,0.0
1536547989,1.0,0.0
1536566221,1.0,0.0
1536567869,1.0,0.0
1536582575,1.0,0.0
1536583142,1.0,0.0
1536587435,1.0,0.0
1536587621,1.0,0.0
1536588391,1.0,0.0
1536589789,1.0,0.0
1536604194,1.0,0.0
1536606315,1.0,0.0
1536611778,1.0,0.0
1536625114,1.0,0.0
1536631172,1.0,0.0
1536638408,1.0,0.0
1536641829,1.0,0.0
1536643653,1.0,0.0
1536647578,1.0,0.0
1536648137,1.0,0.0
1536650828,1.0,0.0
1536655449,1.0,0.0
1536656998,1.0,0.0
1536658465,1.0,0.0
1536662698,1.0,0.0
1536665923,1.0,0.0
1536670791,1.0,0.0
1536673005,1.0,0.0
1536677574,1.0,0.0
1536684034,1.0,0.0
1536684252,1.0,0.0
1536685462,1.0,0.0
1536688808,1.0,0.0
1536696592,1.0,0.0
1536704798,1.0,0.0
1536707312,1.0,0.0
1536709390,1.0,0.0
1536714640,1.0,0.0
1536716057,1.0,0.0
1536720120,1.0,0.0
1536735940,1.0,0.0
1536738393,1.0,0.0
1536754629,1.0,0.0
1536763224,1.0,0.0
